algorithm generator seed numberofsequences sizeofsequences cost scslength timems
fastgreedy jellyfish 3 20 4 bitcost 13 0.404119491577
fastgreedy jellyfish 3 320 64 bitcost 1951 619.889974594
fastgreedy jellyfish 3 40 8 bitcost 41 2.9308795929
fastgreedy jellyfish 3 480 96 bitcost 4242 1902.35304832
fastgreedy jellyfish 4 400000 4 bitcost 13 0.380039215088
fastgreedy jellyfish 4 800000 8 bitcost 53 327.355861664
fastgreedy jellyfish 4 160000 16 bitcost 200 46558.2740307
fastgreedy jellyfish 4 240000 24 bitcost 420 155213.526011
fastgreedy jellyfish 4 40000 4 bitcost 12 0.381946563721
fastgreedy jellyfish 4 80000 8 bitcost 52 298.744916916
fastgreedy jellyfish 4 16000 16 bitcost 196 4173.31695557
fastgreedy jellyfish 4 24000 24 bitcost 398 12423.8181114
fastgreedy jellyfish 4 32000 32 bitcost 692 28787.4619961
fastgreedy jellyfish 4 48000 48 bitcost 1493 93206.4700127
fastgreedy jellyfish 4 4000 4 bitcost 12 0.440835952759
fastgreedy jellyfish 4 64000 64 bitcost 2551 216201.318026
fastgreedy jellyfish 4 8000 8 bitcost 52 190.883874893
fastgreedy jellyfish 4 1600 16 bitcost 178 393.766880035
fastgreedy jellyfish 4 2400 24 bitcost 374 1163.04802895
fastgreedy jellyfish 4 3200 32 bitcost 655 2681.82682991
fastgreedy jellyfish 4 4800 48 bitcost 1399 8521.41404152
fastgreedy jellyfish 4 400 4 bitcost 13 0.381946563721
fastgreedy jellyfish 4 6400 64 bitcost 2421 19527.7121067
fastgreedy jellyfish 4 800 8 bitcost 49 71.4211463928
fastgreedy jellyfish 4 9600 96 bitcost 5326 64134.5000267
fastgreedy jellyfish 4 160 16 bitcost 149 55.0498962402
fastgreedy jellyfish 4 240 24 bitcost 331 113.421916962
fastgreedy jellyfish 4 320 32 bitcost 576 239.063024521
fastgreedy jellyfish 4 480 48 bitcost 1240 684.570074081
fastgreedy jellyfish 4 40 4 bitcost 11 0.365018844604
fastgreedy jellyfish 4 640 64 bitcost 2140 1532.0482254
fastgreedy jellyfish 4 80 8 bitcost 44 8.94212722778
fastgreedy jellyfish 4 960 96 bitcost 4671 4941.6000843
fastgreedy jellyfish 4 320000 16 bitcost 202 94932.3570728
fastgreedy jellyfish 4 80000 4 bitcost 13 0.37693977356
fastgreedy jellyfish 4 160000 8 bitcost 52 312.634944916
fastgreedy jellyfish 4 32000 16 bitcost 193 8308.17198753
fastgreedy jellyfish 4 48000 24 bitcost 411 26208.2228661
fastgreedy jellyfish 4 64000 32 bitcost 702 60268.9831257
fastgreedy jellyfish 4 96000 48 bitcost 1494 198575.272799
fastgreedy jellyfish 4 8000 4 bitcost 13 0.397920608521
fastgreedy jellyfish 4 16000 8 bitcost 54 244.286775589
fastgreedy jellyfish 4 3200 16 bitcost 175 750.584125519
fastgreedy jellyfish 4 4800 24 bitcost 383 2396.63600922
fastgreedy jellyfish 4 6400 32 bitcost 659 5441.38503075
fastgreedy jellyfish 4 9600 48 bitcost 1438 17595.4360962
fastgreedy jellyfish 4 800 4 bitcost 12 0.723123550415
fastgreedy jellyfish 4 12800 64 bitcost 2464 40012.3848915
fastgreedy jellyfish 4 1600 8 bitcost 50 111.968994141
fastgreedy jellyfish 4 19200 96 bitcost 5395 131056.951046
fastgreedy jellyfish 4 320 16 bitcost 167 120.79501152
fastgreedy jellyfish 4 480 24 bitcost 349 233.029842377
fastgreedy jellyfish 4 640 32 bitcost 597 501.204013824
fastgreedy jellyfish 4 960 48 bitcost 1307 1513.60702515
fastgreedy jellyfish 4 80 4 bitcost 13 0.840902328491
fastgreedy jellyfish 4 1280 64 bitcost 2250 3435.11509895
fastgreedy jellyfish 4 160 8 bitcost 47 27.4710655212
fastgreedy jellyfish 4 1920 96 bitcost 4927 11203.6969662
fastgreedy jellyfish 4 32 16 bitcost 31 0.978946685791
fastgreedy jellyfish 4 48 24 bitcost 47 1.2731552124
fastgreedy jellyfish 4 64 32 bitcost 63 3.76200675964
fastgreedy jellyfish 4 96 48 bitcost 95 8.64791870117
fastgreedy jellyfish 4 8 4 bitcost 7 0.0600814819336
fastgreedy jellyfish 4 128 64 bitcost 127 19.1080570221
fastgreedy jellyfish 4 16 8 bitcost 15 0.340938568115
fastgreedy jellyfish 4 192 96 bitcost 191 27.2240638733
fastgreedy jellyfish 4 200000 4 bitcost 13 0.380039215088
fastgreedy jellyfish 4 400000 8 bitcost 54 327.997922897
fastgreedy jellyfish 4 80000 16 bitcost 192 21268.3179379
fastgreedy jellyfish 4 120000 24 bitcost 417 72749.3989468
fastgreedy jellyfish 4 160000 32 bitcost 714 175304.296017
fastgreedy jellyfish 4 20000 4 bitcost 13 0.393152236938
fastgreedy jellyfish 4 40000 8 bitcost 53 284.919977188
fastgreedy jellyfish 4 8000 16 bitcost 185 1984.50899124
fastgreedy jellyfish 4 12000 24 bitcost 401 6269.46187019
fastgreedy jellyfish 4 16000 32 bitcost 677 14038.7070179
fastgreedy jellyfish 4 24000 48 bitcost 1469 44876.6357899
fastgreedy jellyfish 4 2000 4 bitcost 13 0.613927841187
fastgreedy jellyfish 4 32000 64 bitcost 2519 102999.616861
fastgreedy jellyfish 4 4000 8 bitcost 49 136.424779892
fastgreedy jellyfish 4 800 16 bitcost 168 222.174882889
fastgreedy jellyfish 4 1200 24 bitcost 368 581.570863724
fastgreedy jellyfish 4 1600 32 bitcost 625 1264.17708397
fastgreedy jellyfish 4 2400 48 bitcost 1374 4117.94185638
fastgreedy jellyfish 4 200 4 bitcost 12 0.403881072998
fastgreedy jellyfish 4 3200 64 bitcost 2357 9341.81499481
fastgreedy jellyfish 4 400 8 bitcost 51 56.3371181488
fastgreedy jellyfish 4 4800 96 bitcost 5170 30793.0109501
fastgreedy jellyfish 4 80 16 bitcost 146 32.5040817261
fastgreedy jellyfish 4 120 24 bitcost 308 55.0420284271
fastgreedy jellyfish 4 160 32 bitcost 537 146.787881851
fastgreedy jellyfish 4 240 48 bitcost 1107 305.09519577
fastgreedy jellyfish 4 20 4 bitcost 12 0.326156616211
fastgreedy jellyfish 4 320 64 bitcost 1973 612.093925476
fastgreedy jellyfish 4 40 8 bitcost 40 5.29909133911
fastgreedy jellyfish 4 480 96 bitcost 4264 1919.56186295
fastgreedy jellyfish 5 400000 4 bitcost 13 0.381946563721
fastgreedy jellyfish 5 800000 8 bitcost 52 321.098089218
fastgreedy jellyfish 5 160000 16 bitcost 200 46754.5909882
fastgreedy jellyfish 5 240000 24 bitcost 417 154486.366987
fastgreedy jellyfish 5 40000 4 bitcost 13 0.388860702515
fastgreedy jellyfish 5 80000 8 bitcost 53 303.989887238
fastgreedy jellyfish 5 16000 16 bitcost 190 4052.74200439
fastgreedy jellyfish 5 24000 24 bitcost 406 12773.2861042
fastgreedy jellyfish 5 32000 32 bitcost 689 28695.3661442
fastgreedy jellyfish 5 48000 48 bitcost 1479 92216.7491913
fastgreedy jellyfish 5 4000 4 bitcost 13 0.464916229248
fastgreedy jellyfish 5 64000 64 bitcost 2559 218185.7512
fastgreedy jellyfish 5 8000 8 bitcost 52 189.070940018
fastgreedy jellyfish 5 1600 16 bitcost 181 393.455028534
fastgreedy jellyfish 5 2400 24 bitcost 381 1186.59496307
fastgreedy jellyfish 5 3200 32 bitcost 648 2663.55895996
fastgreedy jellyfish 5 4800 48 bitcost 1398 8528.77092361
fastgreedy jellyfish 5 400 4 bitcost 13 0.861167907715
fastgreedy jellyfish 5 6400 64 bitcost 2410 19512.3300552
fastgreedy jellyfish 5 800 8 bitcost 50 43.4398651123
fastgreedy jellyfish 5 9600 96 bitcost 5296 63682.626009
fastgreedy jellyfish 5 160 16 bitcost 152 64.8190975189
fastgreedy jellyfish 5 240 24 bitcost 339 160.323858261
fastgreedy jellyfish 5 320 32 bitcost 566 263.515949249
fastgreedy jellyfish 5 480 48 bitcost 1205 681.529045105
fastgreedy jellyfish 5 40 4 bitcost 13 0.829935073853
fastgreedy jellyfish 5 640 64 bitcost 2142 1533.67805481
fastgreedy jellyfish 5 80 8 bitcost 42 12.0241641998
fastgreedy jellyfish 5 960 96 bitcost 4638 4918.46513748
fastgreedy jellyfish 5 320000 16 bitcost 201 94657.8090191
fastgreedy jellyfish 5 80000 4 bitcost 13 0.375986099243
fastgreedy jellyfish 5 160000 8 bitcost 52 310.53185463
fastgreedy jellyfish 5 32000 16 bitcost 192 8275.28977394
fastgreedy jellyfish 5 48000 24 bitcost 411 26231.3299179
fastgreedy jellyfish 5 64000 32 bitcost 697 59654.528141
fastgreedy jellyfish 5 96000 48 bitcost 1490 198573.977947
fastgreedy jellyfish 5 8000 4 bitcost 13 0.399112701416
fastgreedy jellyfish 5 16000 8 bitcost 52 234.41696167
fastgreedy jellyfish 5 3200 16 bitcost 182 770.873785019
fastgreedy jellyfish 5 4800 24 bitcost 388 2431.18619919
fastgreedy jellyfish 5 6400 32 bitcost 677 5591.22204781
fastgreedy jellyfish 5 9600 48 bitcost 1425 17482.7589989
fastgreedy jellyfish 5 800 4 bitcost 13 0.755071640015
fastgreedy jellyfish 5 12800 64 bitcost 2476 40279.0529728
fastgreedy jellyfish 5 1600 8 bitcost 53 113.545894623
fastgreedy jellyfish 5 19200 96 bitcost 5380 130567.708015
fastgreedy jellyfish 5 320 16 bitcost 167 122.323036194
fastgreedy jellyfish 5 480 24 bitcost 341 256.732940674
fastgreedy jellyfish 5 640 32 bitcost 603 502.496004105
fastgreedy jellyfish 5 960 48 bitcost 1291 1494.05288696
fastgreedy jellyfish 5 80 4 bitcost 12 0.714063644409
fastgreedy jellyfish 5 1280 64 bitcost 2259 3438.87686729
fastgreedy jellyfish 5 160 8 bitcost 48 15.3679847717
fastgreedy jellyfish 5 1920 96 bitcost 4939 11268.0540085
fastgreedy jellyfish 5 32 16 bitcost 31 1.63102149963
fastgreedy jellyfish 5 48 24 bitcost 47 2.26092338562
fastgreedy jellyfish 5 64 32 bitcost 63 5.00297546387
fastgreedy jellyfish 5 96 48 bitcost 95 12.2518539429
fastgreedy jellyfish 5 8 4 bitcost 7 0.1540184021
fastgreedy jellyfish 5 128 64 bitcost 127 18.8961029053
fastgreedy jellyfish 5 16 8 bitcost 15 0.401020050049
fastgreedy jellyfish 5 192 96 bitcost 191 33.4141254425
fastgreedy jellyfish 5 200000 4 bitcost 13 0.377178192139
fastgreedy jellyfish 5 400000 8 bitcost 52 317.759037018
fastgreedy jellyfish 5 80000 16 bitcost 196 21729.5188904
fastgreedy jellyfish 5 120000 24 bitcost 404 71135.3671551
fastgreedy jellyfish 5 160000 32 bitcost 708 173093.756914
fastgreedy jellyfish 5 20000 4 bitcost 13 0.391960144043
fastgreedy jellyfish 5 40000 8 bitcost 52 279.913187027
fastgreedy jellyfish 5 8000 16 bitcost 188 2019.73104477
fastgreedy jellyfish 5 12000 24 bitcost 399 6265.4030323
fastgreedy jellyfish 5 16000 32 bitcost 679 14068.1550503
fastgreedy jellyfish 5 24000 48 bitcost 1465 45051.4769554
fastgreedy jellyfish 5 2000 4 bitcost 13 0.577926635742
fastgreedy jellyfish 5 32000 64 bitcost 2532 103569.639921
fastgreedy jellyfish 5 4000 8 bitcost 50 138.106107712
fastgreedy jellyfish 5 800 16 bitcost 172 224.909067154
fastgreedy jellyfish 5 1200 24 bitcost 374 593.988895416
fastgreedy jellyfish 5 1600 32 bitcost 637 1287.0528698
fastgreedy jellyfish 5 2400 48 bitcost 1348 4054.18205261
fastgreedy jellyfish 5 200 4 bitcost 13 0.670909881592
fastgreedy jellyfish 5 3200 64 bitcost 2370 9434.48519707
fastgreedy jellyfish 5 400 8 bitcost 47 50.2460002899
fastgreedy jellyfish 5 4800 96 bitcost 5168 30708.438158
fastgreedy jellyfish 5 80 16 bitcost 149 32.3619842529
fastgreedy jellyfish 5 120 24 bitcost 299 77.5709152222
fastgreedy jellyfish 5 160 32 bitcost 538 146.090984344
fastgreedy jellyfish 5 240 48 bitcost 1119 290.092945099
fastgreedy jellyfish 5 20 4 bitcost 11 0.594854354858
fastgreedy jellyfish 5 320 64 bitcost 1949 618.317127228
fastgreedy jellyfish 5 40 8 bitcost 43 5.30791282654
fastgreedy jellyfish 5 480 96 bitcost 4242 1911.61584854
fastgreedy jellyfish 6 400000 4 bitcost 13 0.381946563721
fastgreedy jellyfish 6 800000 8 bitcost 54 329.717159271
fastgreedy jellyfish 6 160000 16 bitcost 202 46962.91399
fastgreedy jellyfish 6 240000 24 bitcost 422 156006.239891
fastgreedy jellyfish 6 40000 4 bitcost 13 0.41389465332
fastgreedy jellyfish 6 80000 8 bitcost 54 308.055877686
fastgreedy jellyfish 6 16000 16 bitcost 188 4009.9811554
fastgreedy jellyfish 6 24000 24 bitcost 400 12570.2059269
fastgreedy jellyfish 6 32000 32 bitcost 696 28992.6359653
fastgreedy jellyfish 6 48000 48 bitcost 1484 92434.4902039
fastgreedy jellyfish 6 4000 4 bitcost 13 0.465154647827
fastgreedy jellyfish 6 64000 64 bitcost 2560 215787.102938
fastgreedy jellyfish 6 8000 8 bitcost 54 190.706968307
fastgreedy jellyfish 6 1600 16 bitcost 175 396.562814713
fastgreedy jellyfish 6 2400 24 bitcost 376 1165.32897949
fastgreedy jellyfish 6 3200 32 bitcost 648 2670.71604729
fastgreedy jellyfish 6 4800 48 bitcost 1396 8503.15785408
fastgreedy jellyfish 6 400 4 bitcost 12 0.523090362549
fastgreedy jellyfish 6 6400 64 bitcost 2433 19639.8730278
fastgreedy jellyfish 6 800 8 bitcost 48 61.7740154266
fastgreedy jellyfish 6 9600 96 bitcost 5305 63812.8929138
fastgreedy jellyfish 6 160 16 bitcost 154 65.2959346771
fastgreedy jellyfish 6 240 24 bitcost 333 156.450033188
fastgreedy jellyfish 6 320 32 bitcost 575 262.607097626
fastgreedy jellyfish 6 480 48 bitcost 1222 689.891815186
fastgreedy jellyfish 6 40 4 bitcost 13 0.782012939453
fastgreedy jellyfish 6 640 64 bitcost 2134 1522.10378647
fastgreedy jellyfish 6 80 8 bitcost 42 11.2159252167
fastgreedy jellyfish 6 960 96 bitcost 4690 4968.71209145
fastgreedy jellyfish 6 320000 16 bitcost 195 91658.2870483
fastgreedy jellyfish 6 80000 4 bitcost 13 0.375986099243
fastgreedy jellyfish 6 160000 8 bitcost 55 322.934865952
fastgreedy jellyfish 6 32000 16 bitcost 193 8311.40589714
fastgreedy jellyfish 6 48000 24 bitcost 406 25887.845993
fastgreedy jellyfish 6 64000 32 bitcost 695 59986.0980511
fastgreedy jellyfish 6 96000 48 bitcost 1497 199641.637802
fastgreedy jellyfish 6 8000 4 bitcost 13 0.392913818359
fastgreedy jellyfish 6 16000 8 bitcost 53 237.270116806
fastgreedy jellyfish 6 3200 16 bitcost 181 771.011829376
fastgreedy jellyfish 6 4800 24 bitcost 392 2455.68299294
fastgreedy jellyfish 6 6400 32 bitcost 664 5495.52106857
fastgreedy jellyfish 6 9600 48 bitcost 1409 17270.0059414
fastgreedy jellyfish 6 800 4 bitcost 12 0.732898712158
fastgreedy jellyfish 6 12800 64 bitcost 2477 40132.0879459
fastgreedy jellyfish 6 1600 8 bitcost 51 107.463121414
fastgreedy jellyfish 6 19200 96 bitcost 5405 130903.860092
fastgreedy jellyfish 6 320 16 bitcost 165 101.011991501
fastgreedy jellyfish 6 480 24 bitcost 348 255.605220795
fastgreedy jellyfish 6 640 32 bitcost 607 504.456996918
fastgreedy jellyfish 6 960 48 bitcost 1308 1508.32390785
fastgreedy jellyfish 6 80 4 bitcost 11 0.784158706665
fastgreedy jellyfish 6 1280 64 bitcost 2250 3447.99613953
fastgreedy jellyfish 6 160 8 bitcost 46 22.8781700134
fastgreedy jellyfish 6 1920 96 bitcost 4920 11202.657938
fastgreedy jellyfish 6 32 16 bitcost 31 1.62887573242
fastgreedy jellyfish 6 48 24 bitcost 47 3.62205505371
fastgreedy jellyfish 6 64 32 bitcost 63 5.9928894043
fastgreedy jellyfish 6 96 48 bitcost 95 12.1221542358
fastgreedy jellyfish 6 8 4 bitcost 7 0.152826309204
fastgreedy jellyfish 6 128 64 bitcost 127 19.0188884735
fastgreedy jellyfish 6 16 8 bitcost 15 0.468015670776
fastgreedy jellyfish 6 192 96 bitcost 191 33.5750579834
fastgreedy jellyfish 6 200000 4 bitcost 13 0.384092330933
fastgreedy jellyfish 6 400000 8 bitcost 54 327.349901199
fastgreedy jellyfish 6 80000 16 bitcost 191 21142.385006
fastgreedy jellyfish 6 120000 24 bitcost 411 71805.380106
fastgreedy jellyfish 6 160000 32 bitcost 715 175287.194967
fastgreedy jellyfish 6 20000 4 bitcost 12 0.377178192139
fastgreedy jellyfish 6 40000 8 bitcost 54 285.820007324
fastgreedy jellyfish 6 8000 16 bitcost 185 1989.7351265
fastgreedy jellyfish 6 12000 24 bitcost 395 6199.28312302
fastgreedy jellyfish 6 16000 32 bitcost 685 14202.5690079
fastgreedy jellyfish 6 24000 48 bitcost 1460 44881.3028336
fastgreedy jellyfish 6 2000 4 bitcost 12 0.583171844482
fastgreedy jellyfish 6 32000 64 bitcost 2536 103639.136076
fastgreedy jellyfish 6 4000 8 bitcost 51 142.204999924
fastgreedy jellyfish 6 800 16 bitcost 173 223.823070526
fastgreedy jellyfish 6 1200 24 bitcost 364 572.325944901
fastgreedy jellyfish 6 1600 32 bitcost 628 1275.54416656
fastgreedy jellyfish 6 2400 48 bitcost 1359 4076.25198364
fastgreedy jellyfish 6 200 4 bitcost 13 0.993013381958
fastgreedy jellyfish 6 3200 64 bitcost 2349 9355.33094406
fastgreedy jellyfish 6 400 8 bitcost 48 44.3050861359
fastgreedy jellyfish 6 4800 96 bitcost 5170 30761.5129948
fastgreedy jellyfish 6 80 16 bitcost 144 30.7641029358
fastgreedy jellyfish 6 120 24 bitcost 303 79.4310569763
fastgreedy jellyfish 6 160 32 bitcost 525 143.010139465
fastgreedy jellyfish 6 240 48 bitcost 1123 310.99486351
fastgreedy jellyfish 6 20 4 bitcost 13 0.405073165894
fastgreedy jellyfish 6 320 64 bitcost 1972 623.651981354
fastgreedy jellyfish 6 40 8 bitcost 38 4.89616394043
fastgreedy jellyfish 6 480 96 bitcost 4219 1895.03884315
fastgreedy random 1 1000000 16 bitcost 208 179642.4191
fastgreedy random 1 1000000 2 bitcost 3 6997.17307091
fastgreedy random 1 1000000 4 bitcost 13 18367.6559925
fastgreedy random 1 1000000 8 bitcost 52 52459.4891071
fastgreedy random 1 100000 16 bitcost 197 17035.7480049
fastgreedy random 1 100000 24 bitcost 416 35214.3070698
fastgreedy random 1 100000 2 bitcost 3 693.778991699
fastgreedy random 1 100000 32 bitcost 706 58995.2909946
fastgreedy random 1 100000 48 bitcost 1510 123099.350929
fastgreedy random 1 100000 4 bitcost 13 1817.52896309
fastgreedy random 1 100000 64 bitcost 2604 211071.154833
fastgreedy random 1 100000 8 bitcost 55 5358.23917389
fastgreedy random 1 10000 16 bitcost 187 1629.34803963
fastgreedy random 1 10000 24 bitcost 397 3307.4669838
fastgreedy random 1 10000 2 bitcost 3 94.6588516235
fastgreedy random 1 10000 32 bitcost 672 5528.94210815
fastgreedy random 1 10000 48 bitcost 1442 11666.24403
fastgreedy random 1 10000 4 bitcost 13 229.191064835
fastgreedy random 1 10000 64 bitcost 2483 19995.3989983
fastgreedy random 1 10000 8 bitcost 53 553.98607254
fastgreedy random 1 10000 96 bitcost 5432 43532.5939655
fastgreedy random 1 1000 16 bitcost 175 235.826015472
fastgreedy random 1 1000 24 bitcost 365 389.638900757
fastgreedy random 1 1000 2 bitcost 3 19.0250873566
fastgreedy random 1 1000 32 bitcost 627 599.16305542
fastgreedy random 1 1000 48 bitcost 1342 1190.87910652
fastgreedy random 1 1000 4 bitcost 12 42.916059494
fastgreedy random 1 1000 64 bitcost 2321 2005.46002388
fastgreedy random 1 1000 8 bitcost 50 104.072809219
fastgreedy random 1 1000 96 bitcost 5042 4309.84115601
fastgreedy random 1 100 16 bitcost 152 37.7271175385
fastgreedy random 1 100 24 bitcost 323 63.8420581818
fastgreedy random 1 100 2 bitcost 3 2.02012062073
fastgreedy random 1 100 32 bitcost 529 107.06782341
fastgreedy random 1 100 48 bitcost 1116 194.228172302
fastgreedy random 1 100 4 bitcost 13 5.09023666382
fastgreedy random 1 100 64 bitcost 1864 242.527008057
fastgreedy random 1 100 8 bitcost 45 13.0450725555
fastgreedy random 1 100 96 bitcost 3834 490.174055099
fastgreedy random 1 10 10 bitcost 45 2.00796127319
fastgreedy random 1 10 11 bitcost 55 2.44307518005
fastgreedy random 1 10 12 bitcost 57 2.45690345764
fastgreedy random 1 10 13 bitcost 70 3.06987762451
fastgreedy random 1 10 14 bitcost 72 3.16095352173
fastgreedy random 1 10 15 bitcost 85 3.53503227234
fastgreedy random 1 10 16 bitcost 86 3.9529800415
fastgreedy random 1 10 17 bitcost 108 4.82988357544
fastgreedy random 1 10 18 bitcost 116 5.13815879822
fastgreedy random 1 10 19 bitcost 121 5.37395477295
fastgreedy random 1 10 20 bitcost 132 5.85699081421
fastgreedy random 1 10 24 bitcost 159 7.01689720154
fastgreedy random 1 10 2 bitcost 3 0.223875045776
fastgreedy random 1 10 32 bitcost 247 8.385181427
fastgreedy random 1 10 3 bitcost 7 0.405073165894
fastgreedy random 1 10 48 bitcost 410 14.641046524
fastgreedy random 1 10 4 bitcost 10 0.514984130859
fastgreedy random 1 10 5 bitcost 14 0.543117523193
fastgreedy random 1 10 64 bitcost 547 22.9699611664
fastgreedy random 1 10 6 bitcost 19 0.671148300171
fastgreedy random 1 10 7 bitcost 27 1.13701820374
fastgreedy random 1 10 8 bitcost 28 1.29103660583
fastgreedy random 1 10 96 bitcost 870 35.3610515594
fastgreedy random 1 10 9 bitcost 40 1.79505348206
fastgreedy random 1 11 10 bitcost 46 2.20417976379
fastgreedy random 1 11 11 bitcost 55 2.64286994934
fastgreedy random 1 11 12 bitcost 61 2.62093544006
fastgreedy random 1 11 13 bitcost 72 3.43108177185
fastgreedy random 1 11 14 bitcost 75 3.53789329529
fastgreedy random 1 11 15 bitcost 82 3.92699241638
fastgreedy random 1 11 16 bitcost 94 4.19902801514
fastgreedy random 1 11 17 bitcost 108 5.15699386597
fastgreedy random 1 11 18 bitcost 120 5.30505180359
fastgreedy random 1 11 19 bitcost 126 6.00695610046
fastgreedy random 1 11 20 bitcost 137 6.54911994934
fastgreedy random 1 11 2 bitcost 3 0.241041183472
fastgreedy random 1 11 3 bitcost 7 0.45108795166
fastgreedy random 1 11 4 bitcost 10 0.582218170166
fastgreedy random 1 11 5 bitcost 15 0.773906707764
fastgreedy random 1 11 6 bitcost 19 0.916004180908
fastgreedy random 1 11 7 bitcost 27 1.02782249451
fastgreedy random 1 11 8 bitcost 28 1.37591362
fastgreedy random 1 11 9 bitcost 41 1.96290016174
fastgreedy random 1 12 10 bitcost 49 2.45594978333
fastgreedy random 1 12 11 bitcost 55 2.15888023376
fastgreedy random 1 12 12 bitcost 62 3.04508209229
fastgreedy random 1 12 13 bitcost 75 3.78203392029
fastgreedy random 1 12 14 bitcost 77 2.88605690002
fastgreedy random 1 12 15 bitcost 88 4.54306602478
fastgreedy random 1 12 16 bitcost 100 5.07688522339
fastgreedy random 1 12 17 bitcost 113 5.82504272461
fastgreedy random 1 12 18 bitcost 120 5.04517555237
fastgreedy random 1 12 19 bitcost 129 5.28311729431
fastgreedy random 1 12 20 bitcost 141 7.11679458618
fastgreedy random 1 12 2 bitcost 3 0.277996063232
fastgreedy random 1 12 3 bitcost 7 0.452995300293
fastgreedy random 1 12 4 bitcost 10 0.624895095825
fastgreedy random 1 12 5 bitcost 15 0.818967819214
fastgreedy random 1 12 6 bitcost 20 1.0199546814
fastgreedy random 1 12 7 bitcost 28 1.47199630737
fastgreedy random 1 12 8 bitcost 33 1.6610622406
fastgreedy random 1 12 9 bitcost 38 1.97219848633
fastgreedy random 1 13 10 bitcost 49 1.58190727234
fastgreedy random 1 13 11 bitcost 55 2.93183326721
fastgreedy random 1 13 12 bitcost 63 3.29208374023
fastgreedy random 1 13 13 bitcost 73 3.58200073242
fastgreedy random 1 13 14 bitcost 80 2.83312797546
fastgreedy random 1 13 15 bitcost 96 5.18584251404
fastgreedy random 1 13 16 bitcost 103 5.59592247009
fastgreedy random 1 13 17 bitcost 118 6.46996498108
fastgreedy random 1 13 18 bitcost 126 6.68787956238
fastgreedy random 1 13 19 bitcost 134 4.79602813721
fastgreedy random 1 13 20 bitcost 146 7.80296325684
fastgreedy random 1 13 2 bitcost 3 0.286102294922
fastgreedy random 1 13 3 bitcost 7 0.488042831421
fastgreedy random 1 13 4 bitcost 11 0.704050064087
fastgreedy random 1 13 5 bitcost 16 0.947952270508
fastgreedy random 1 13 6 bitcost 20 1.09601020813
fastgreedy random 1 13 7 bitcost 28 1.56092643738
fastgreedy random 1 13 8 bitcost 35 1.82008743286
fastgreedy random 1 13 9 bitcost 40 2.11381912231
fastgreedy random 1 14 10 bitcost 49 2.77209281921
fastgreedy random 1 14 11 bitcost 58 3.2958984375
fastgreedy random 1 14 12 bitcost 70 3.89003753662
fastgreedy random 1 14 13 bitcost 79 4.41098213196
fastgreedy random 1 14 14 bitcost 84 4.67896461487
fastgreedy random 1 14 15 bitcost 98 5.56993484497
fastgreedy random 1 14 16 bitcost 106 4.83179092407
fastgreedy random 1 14 17 bitcost 122 7.37595558167
fastgreedy random 1 14 18 bitcost 130 7.28607177734
fastgreedy random 1 14 19 bitcost 134 7.55214691162
fastgreedy random 1 14 20 bitcost 153 6.80780410767
fastgreedy random 1 14 2 bitcost 3 0.308036804199
fastgreedy random 1 14 3 bitcost 7 0.509977340698
fastgreedy random 1 14 4 bitcost 11 0.753164291382
fastgreedy random 1 14 5 bitcost 16 0.988006591797
fastgreedy random 1 14 6 bitcost 20 0.928163528442
fastgreedy random 1 14 7 bitcost 28 1.10697746277
fastgreedy random 1 14 8 bitcost 33 1.87611579895
fastgreedy random 1 14 9 bitcost 42 2.39109992981
fastgreedy random 1 200000 16 bitcost 201 35163.528204
fastgreedy random 1 200000 24 bitcost 417 75546.6721058
fastgreedy random 1 200000 2 bitcost 3 1403.45788002
fastgreedy random 1 200000 32 bitcost 716 138093.111992
fastgreedy random 1 200000 48 bitcost 1525 294195.317984
fastgreedy random 1 200000 4 bitcost 12 3539.4411087
fastgreedy random 1 200000 8 bitcost 54 10714.389801
fastgreedy random 1 20000 16 bitcost 192 3282.82403946
fastgreedy random 1 20000 24 bitcost 399 6616.87898636
fastgreedy random 1 20000 2 bitcost 3 136.559963226
fastgreedy random 1 20000 32 bitcost 685 11171.5049744
fastgreedy random 1 20000 48 bitcost 1462 23540.3828621
fastgreedy random 1 20000 4 bitcost 12 357.433080673
fastgreedy random 1 20000 64 bitcost 2527 40367.2339916
fastgreedy random 1 20000 8 bitcost 53 1050.1101017
fastgreedy random 1 20000 96 bitcost 5493 87521.8999386
fastgreedy random 1 2000 16 bitcost 181 386.609077454
fastgreedy random 1 2000 24 bitcost 373 669.732093811
fastgreedy random 1 2000 2 bitcost 3 24.5208740234
fastgreedy random 1 2000 32 bitcost 640 1122.7350235
fastgreedy random 1 2000 48 bitcost 1387 2328.97305489
fastgreedy random 1 2000 4 bitcost 12 74.2099285126
fastgreedy random 1 2000 64 bitcost 2388 3951.52497292
fastgreedy random 1 2000 8 bitcost 52 172.935009003
fastgreedy random 1 2000 96 bitcost 5180 8543.92004013
fastgreedy random 1 200 16 bitcost 159 63.1608963013
fastgreedy random 1 200 24 bitcost 336 126.43289566
fastgreedy random 1 200 2 bitcost 3 2.47311592102
fastgreedy random 1 200 32 bitcost 569 180.368900299
fastgreedy random 1 200 48 bitcost 1224 311.892032623
fastgreedy random 1 200 4 bitcost 13 10.458946228
fastgreedy random 1 200 64 bitcost 2088 473.032951355
fastgreedy random 1 200 8 bitcost 45 25.7451534271
